symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MCD,2018-12-14 00:00:00+00:00,183.29,185.26,182.2,185.26,4450192,173.49300124,175.3577031465,172.4612626217,175.3577031465,4450192,0.0,1.0
MCD,2018-12-17 00:00:00+00:00,180.79,183.62,180.2,182.8,4566870,171.1266282622,173.805362473,170.5681642394,173.0291921363,4566870,0.0,1.0
MCD,2018-12-18 00:00:00+00:00,179.71,182.61,179.06,182.24,4268985,170.1043551358,172.84934779,169.4890981615,172.4991245893,4268985,0.0,1.0
MCD,2018-12-19 00:00:00+00:00,179.16,182.98,178.58,180.95,3883791,169.5837530807,173.1995709907,169.0347545498,171.2780761328,3883791,0.0,1.0
MCD,2018-12-20 00:00:00+00:00,173.68,178.81,172.54,178.21,5775271,164.3966635133,169.2524608638,163.3175974355,168.6845313491,5775271,0.0,1.0
MCD,2018-12-21 00:00:00+00:00,174.15,177.65,173.53,173.53,8536938,164.8415416332,168.1544638021,164.2546811347,164.2546811347,8536938,0.0,1.0
MCD,2018-12-24 00:00:00+00:00,170.28,175.27,170.17,174.24,2400878,161.1783962635,165.9016767272,161.0742758525,164.9267310604,2400878,0.0,1.0
MCD,2018-12-26 00:00:00+00:00,174.03,174.04,169.04,170.09,4065567,164.7279557302,164.7374212221,160.0046752665,160.9985519172,4065567,0.0,1.0
MCD,2018-12-27 00:00:00+00:00,175.71,175.71,170.73,173.29,3934478,166.3181583713,166.3181583713,161.6043433995,164.0275093288,3934478,0.0,1.0
MCD,2018-12-28 00:00:00+00:00,175.56,177.5,174.85,176.3,2896778,166.1761759926,168.0124814234,165.5041260669,166.8766223941,2896778,0.0,1.0
MCD,2018-12-31 00:00:00+00:00,177.57,177.8,175.6,175.96,2482576,168.0787398668,168.2964461807,166.2140379603,166.5547956691,2482576,0.0,1.0
MCD,2019-01-02 00:00:00+00:00,176.06,176.3,174.17,175.41,2571462,166.6494505882,166.8766223941,164.860472617,166.034193614,2571462,0.0,1.0
MCD,2019-01-03 00:00:00+00:00,174.9,176.45,174.41,175.45,3728238,165.5514535265,167.0186047727,165.0876444229,166.0720555816,3728238,0.0,1.0
MCD,2019-01-04 00:00:00+00:00,178.28,179.2,175.69,176.03,3194259,168.7507897925,169.6216150483,166.2992273875,166.6210541125,3194259,0.0,1.0
MCD,2019-01-07 00:00:00+00:00,180.22,181.88,178.14,178.14,3282952,170.5870952232,172.1583668805,168.6182729057,168.6182729057,3282952,0.0,1.0
MCD,2019-01-08 00:00:00+00:00,180.6,182.29,179.91,181.96,2941377,170.9467839159,172.5464520489,170.293664974,172.2340908158,2941377,0.0,1.0
MCD,2019-01-09 00:00:00+00:00,180.29,180.9,179.19,180.56,2680712,170.6533536666,171.2307486732,169.6121495564,170.9089219482,2680712,0.0,1.0
MCD,2019-01-10 00:00:00+00:00,181.55,181.88,179.32,179.84,2498483,171.8460056474,172.1583668805,169.7352009512,170.2274065306,2498483,0.0,1.0
MCD,2019-01-11 00:00:00+00:00,182.37,182.4,180.46,180.59,2348922,172.6221759841,172.6505724599,170.8142670291,170.937318424,2348922,0.0,1.0
MCD,2019-01-14 00:00:00+00:00,181.22,181.75,180.69,181.42,1886302,171.5336444144,172.0353154857,171.0319733431,171.7229542526,1886302,0.0,1.0
MCD,2019-01-15 00:00:00+00:00,181.02,183.21,180.74,181.47,3860212,171.3443345761,173.4172773047,171.0793008026,171.7702817121,3860212,0.0,1.0
MCD,2019-01-16 00:00:00+00:00,179.35,181.53,179.14,180.94,3376029,169.763597427,171.8270746636,169.5648220968,171.2686106409,3376029,0.0,1.0
MCD,2019-01-17 00:00:00+00:00,181.11,181.11,179.03,179.25,3061038,171.4295240033,171.4295240033,169.4607016858,169.6689425079,3061038,0.0,1.0
MCD,2019-01-18 00:00:00+00:00,182.57,183.26,180.94,183.04,3497959,172.8114858224,173.4646047642,171.2686106409,173.2563639422,3497959,0.0,1.0
MCD,2019-01-22 00:00:00+00:00,184.57,185.48,182.25,182.25,3190315,174.7045842046,175.5659439685,172.5085900812,172.5085900812,3190315,0.0,1.0
MCD,2019-01-23 00:00:00+00:00,186.09,186.17,184.11,184.78,2530657,176.1433389751,176.2190629104,174.2691715767,174.9033595347,2530657,0.0,1.0
MCD,2019-01-24 00:00:00+00:00,187.37,187.88,185.94,186.86,3214190,177.3549219397,177.8376620272,176.0013565964,176.8721818523,3214190,0.0,1.0
MCD,2019-01-25 00:00:00+00:00,184.0,189.42,183.93,188.77,4408751,174.1650511657,179.2953477815,174.0987927223,178.6800908073,4408751,0.0,1.0
MCD,2019-01-28 00:00:00+00:00,183.6,183.72,181.83,183.06,4138677,173.7864314892,173.9000173922,172.1110394209,173.275294926,4138677,0.0,1.0
MCD,2019-01-29 00:00:00+00:00,182.17,183.72,180.97,183.28,3666741,172.4328661459,173.9000173922,171.2970071166,173.4835357481,3666741,0.0,1.0
MCD,2019-01-30 00:00:00+00:00,181.77,187.79,178.67,182.92,9489921,172.0542464695,177.7524726,169.119943977,173.1427780393,9489921,0.0,1.0
MCD,2019-01-31 00:00:00+00:00,178.78,181.85,176.87,180.25,10440122,169.224064388,172.1299704048,167.416155433,170.615491699,10440122,0.0,1.0
MCD,2019-02-01 00:00:00+00:00,176.72,180.49,176.48,179.55,6529191,167.2741730543,170.8426635048,167.0470012485,169.9529072652,6529191,0.0,1.0
MCD,2019-02-04 00:00:00+00:00,177.55,177.78,175.66,177.29,4533792,168.059808883,168.2775151969,166.2708309117,167.8137060933,4533792,0.0,1.0
MCD,2019-02-05 00:00:00+00:00,177.57,179.42,177.22,177.71,4495881,168.0787398668,169.8298558704,167.7474476499,168.2112567535,4495881,0.0,1.0
MCD,2019-02-06 00:00:00+00:00,176.18,177.55,175.99,177.55,3965233,166.7630364911,168.059808883,166.5831921448,168.059808883,3965233,0.0,1.0
MCD,2019-02-07 00:00:00+00:00,175.28,176.26,174.31,176.0,4176269,165.9111422191,166.8387604264,164.9929895037,166.5926576367,4176269,0.0,1.0
MCD,2019-02-08 00:00:00+00:00,174.75,175.47,174.4,174.77,4051647,165.4094711478,166.0909865654,165.0781789309,165.4284021317,4051647,0.0,1.0
MCD,2019-02-11 00:00:00+00:00,174.26,175.9,174.17,175.24,3216447,164.9456620442,166.4980027176,164.860472617,165.8732802515,3216447,0.0,1.0
MCD,2019-02-12 00:00:00+00:00,173.97,175.28,173.8,174.79,4692769,164.6711627788,165.9111422191,164.5102494163,165.4473331155,4692769,0.0,1.0
MCD,2019-02-13 00:00:00+00:00,174.15,174.66,173.75,174.0,5283032,164.8415416332,165.3242817206,164.4629219567,164.6995592545,5283032,0.0,1.0
MCD,2019-02-14 00:00:00+00:00,175.87,176.44,173.41,173.93,4428976,166.4696062419,167.0091392808,164.1410952317,164.6333008111,4428976,0.0,1.0
MCD,2019-02-15 00:00:00+00:00,179.97,179.98,177.01,177.28,4648604,170.3504579255,170.3599234174,167.5486723198,167.8042406014,4648604,0.0,1.0
MCD,2019-02-19 00:00:00+00:00,179.25,181.9,179.16,181.11,4765391,169.6689425079,172.1772978643,169.5837530807,171.4295240033,4765391,0.0,1.0
MCD,2019-02-20 00:00:00+00:00,180.49,180.92,179.34,179.47,3707411,170.8426635048,171.249679657,169.7541319351,169.8771833299,3707411,0.0,1.0
MCD,2019-02-21 00:00:00+00:00,182.81,183.34,180.4,180.45,4391022,173.0386576282,173.5403286995,170.7574740776,170.8048015372,4391022,0.0,1.0
MCD,2019-02-22 00:00:00+00:00,183.17,183.41,182.0,182.98,3073495,173.379415337,173.6065871429,172.2719527834,173.1995709907,3073495,0.0,1.0
MCD,2019-02-25 00:00:00+00:00,182.61,184.71,182.41,183.93,3090787,172.84934779,174.8371010914,172.6600379518,174.0987927223,3090787,0.0,1.0
MCD,2019-02-26 00:00:00+00:00,183.21,183.81,182.47,183.44,2219087,173.4172773047,173.9852068194,172.7168309033,173.6349836186,2219087,0.0,1.0
MCD,2019-02-27 00:00:00+00:00,183.36,184.06,182.84,183.07,2261701,173.5592596834,174.2218441171,173.067054104,173.2847604179,2261701,0.0,1.0
MCD,2019-02-28 00:00:00+00:00,183.84,183.98,182.01,182.13,3298206,175.1116003568,175.2449534032,173.368485536,173.4827881472,3298206,1.16,1.0
MCD,2019-03-01 00:00:00+00:00,185.05,185.65,184.07,184.59,2690988,176.2641516864,176.8356647424,175.3306803616,175.8259916768,2690988,0.0,1.0
MCD,2019-03-04 00:00:00+00:00,180.59,184.73,179.7,184.55,4899760,172.0159046368,175.9593447232,171.1681602704,175.7878908064,4899760,0.0,1.0
MCD,2019-03-05 00:00:00+00:00,181.35,181.75,180.35,180.6,3362509,172.7398211744,173.1208298784,171.7872994144,172.0254298544,3362509,0.0,1.0
MCD,2019-03-06 00:00:00+00:00,182.03,183.46,181.9,182.0,2083946,173.3875359712,174.749642088,173.2637081424,173.3589603184,2083946,0.0,1.0
MCD,2019-03-07 00:00:00+00:00,180.52,182.39,179.95,182.12,3268106,171.9492281136,173.7304438048,171.4062907104,173.4732629296,3268106,0.0,1.0
MCD,2019-03-08 00:00:00+00:00,179.5,180.0,178.27,179.75,2757219,170.9776559184,171.4539167984,169.8060541536,171.2157863584,2757219,0.0,1.0
MCD,2019-03-11 00:00:00+00:00,181.08,181.12,179.8,180.0,2071481,172.4826402992,172.5207411696,171.2634124464,171.4539167984,2071481,0.0,1.0
MCD,2019-03-12 00:00:00+00:00,181.83,182.1,180.66,181.67,2191830,173.1970316192,173.4542124944,172.08258116,173.0446281376,2191830,0.0,1.0
MCD,2019-03-13 00:00:00+00:00,182.06,183.18,181.7,182.52,2612135,173.416111624,174.4829359952,173.0732037904,173.8542716336,2612135,0.0,1.0
MCD,2019-03-14 00:00:00+00:00,182.74,182.78,180.67,181.99,2375444,174.0638264208,174.1019272912,172.0921063776,173.3494351008,2375444,0.0,1.0
MCD,2019-03-15 00:00:00+00:00,185.33,185.46,182.11,183.27,6010520,176.5308577792,176.654685608,173.463737712,174.5686629536,6010520,0.0,1.0
MCD,2019-03-18 00:00:00+00:00,183.95,186.26,183.41,185.98,3669226,175.2163777504,177.416703016,174.702016,177.1499969232,3669226,0.0,1.0
MCD,2019-03-19 00:00:00+00:00,183.11,184.37,182.53,184.06,4102771,174.416259472,175.6164368896,173.8637968512,175.321155144,4102771,0.0,1.0
MCD,2019-03-20 00:00:00+00:00,184.97,185.36,182.32,183.38,3522394,176.1879499456,176.559433432,173.6637672816,174.6734403472,3522394,0.0,1.0
MCD,2019-03-21 00:00:00+00:00,186.37,186.63,184.43,184.44,2830192,177.5214804096,177.7691360672,175.6735881952,175.6831134128,2830192,0.0,1.0
MCD,2019-03-22 00:00:00+00:00,186.81,188.65,185.94,185.96,3319613,177.940589984,179.6932300223,177.1118960528,177.130946488,3319613,0.0,1.0
MCD,2019-03-25 00:00:00+00:00,185.72,186.46,184.01,186.25,2651646,176.9023412656,177.607207368,175.273529056,177.4071777984,2651646,0.0,1.0
MCD,2019-03-26 00:00:00+00:00,187.48,188.88,186.35,186.65,2609558,178.5787795632,179.9123100271,177.5024299744,177.7881865024,2609558,0.0,1.0
MCD,2019-03-27 00:00:00+00:00,187.51,188.66,187.03,187.64,1684775,178.607355216,179.7027552399,178.1501447712,178.7311830448,1684775,0.0,1.0
MCD,2019-03-28 00:00:00+00:00,189.39,189.45,187.93,187.97,1977103,180.3980961247,180.4552474303,179.0074143552,179.0455152256,1977103,0.0,1.0
MCD,2019-03-29 00:00:00+00:00,189.9,190.52,188.91,190.25,2951993,180.8838822223,181.4744457135,179.9408856799,181.2172648383,2951993,0.0,1.0
MCD,2019-04-01 00:00:00+00:00,188.39,190.85,187.74,190.5,3195051,179.4455743647,181.7887778943,178.8264352208,181.4553952783,3195051,0.0,1.0
MCD,2019-04-02 00:00:00+00:00,188.35,188.95,186.7,188.91,1798034,179.4074734943,179.9789865503,177.8358125904,179.9408856799,1798034,0.0,1.0
MCD,2019-04-03 00:00:00+00:00,188.35,189.24,187.62,188.88,2512264,179.4074734943,180.2552178607,178.7121326096,179.9123100271,2512264,0.0,1.0
MCD,2019-04-04 00:00:00+00:00,189.87,190.73,188.9,189.05,2324932,180.8553065695,181.6744752831,179.9313604623,180.0742387263,2324932,0.0,1.0
MCD,2019-04-05 00:00:00+00:00,190.71,191.24,190.07,190.35,2438651,181.6554248479,182.1602613807,181.0458109215,181.3125170143,2438651,0.0,1.0
MCD,2019-04-08 00:00:00+00:00,189.85,191.5,189.6,190.71,2290381,180.8362561343,182.4079170383,180.5981256943,181.6554248479,2290381,0.0,1.0
MCD,2019-04-09 00:00:00+00:00,190.08,190.28,188.44,189.4,2279856,181.0553361391,181.2458404911,179.4932004527,180.4076213423,2279856,0.0,1.0
MCD,2019-04-10 00:00:00+00:00,189.22,191.3,188.76,190.56,2406813,180.2361674255,182.2174126863,179.7980074159,181.5125465839,2406813,0.0,1.0
MCD,2019-04-11 00:00:00+00:00,188.88,189.48,188.05,189.28,1740357,179.9123100271,180.4838230831,179.1217169664,180.2933187311,1740357,0.0,1.0
MCD,2019-04-12 00:00:00+00:00,191.6,192.28,189.57,189.59,3238816,182.5031692143,183.1508840111,180.5695500415,180.5886004767,3238816,0.0,1.0
MCD,2019-04-15 00:00:00+00:00,191.85,192.35,190.85,191.77,1973531,182.7412996543,183.2175605343,181.7887778943,182.6650979135,1973531,0.0,1.0
MCD,2019-04-16 00:00:00+00:00,191.7,193.07,191.39,192.5,1559227,182.5984213903,183.9033762015,182.3031396447,183.3604387983,1559227,0.0,1.0
MCD,2019-04-17 00:00:00+00:00,191.61,192.35,191.37,192.0,1875019,182.5126944319,183.2175605343,182.2840892095,182.8841779183,1875019,0.0,1.0
MCD,2019-04-18 00:00:00+00:00,194.91,195.0,191.66,191.77,2918415,185.6560162399,185.7417431983,182.5603205199,182.6650979135,2918415,0.0,1.0
MCD,2019-04-22 00:00:00+00:00,193.92,194.73,193.38,194.0,1738426,184.7130196975,185.4845623231,184.1986579471,184.7892214383,1738426,0.0,1.0
MCD,2019-04-23 00:00:00+00:00,195.26,195.95,194.12,194.31,2192975,185.9893988559,186.6466388703,184.9035240495,185.0845031839,2192975,0.0,1.0
MCD,2019-04-24 00:00:00+00:00,197.63,198.26,195.34,195.57,3070150,188.2468754271,188.8469641359,186.0656005967,186.2846806015,3070150,0.0,1.0
MCD,2019-04-25 00:00:00+00:00,197.93,198.02,195.62,196.49,2040998,188.5326319551,188.6183589135,186.3323066895,187.1610006207,2040998,0.0,1.0
MCD,2019-04-26 00:00:00+00:00,197.42,198.6,196.54,198.47,2302119,188.0468458575,189.1708215343,187.2086267087,189.0469937055,2302119,0.0,1.0
MCD,2019-04-29 00:00:00+00:00,197.12,198.36,195.4,197.98,3456076,187.7610893295,188.9422163119,186.1227519023,188.5802580431,3456076,0.0,1.0
MCD,2019-04-30 00:00:00+00:00,197.57,200.0,195.5,198.85,6162285,188.1897241215,190.5043519982,186.2180040783,189.4089519743,6162285,0.0,1.0
MCD,2019-05-01 00:00:00+00:00,194.17,197.19,193.95,195.87,4059612,184.9511501375,187.8277658527,184.7415953503,186.5704371295,4059612,0.0,1.0
MCD,2019-05-02 00:00:00+00:00,194.61,195.15,193.32,194.19,2417953,185.3702597119,185.8846214623,184.1415066415,184.9702005727,2417953,0.0,1.0
MCD,2019-05-03 00:00:00+00:00,197.52,197.97,194.75,195.34,2915210,188.1420980335,188.5707328255,185.5036127583,186.0656005967,2915210,0.0,1.0
MCD,2019-05-06 00:00:00+00:00,198.9,199.18,195.94,196.53,2371253,189.4565780623,189.7232841551,186.6371136527,187.1991014911,2371253,0.0,1.0
MCD,2019-05-07 00:00:00+00:00,198.04,199.62,196.73,197.96,3072542,188.6374093487,190.1423937295,187.3896058431,188.5612076079,3072542,0.0,1.0
MCD,2019-05-08 00:00:00+00:00,198.03,199.09,196.75,197.71,2040919,188.6278841311,189.6375571967,187.4086562783,188.3230771679,2040919,0.0,1.0
MCD,2019-05-09 00:00:00+00:00,197.73,198.31,196.41,197.12,1923655,188.3421276031,188.8945902239,187.0847988799,187.7610893295,1923655,0.0,1.0
MCD,2019-05-10 00:00:00+00:00,199.99,200.36,197.02,197.06,2668932,190.4948267806,190.8472598318,187.6658371535,187.7039380239,2668932,0.0,1.0
MCD,2019-05-13 00:00:00+00:00,199.03,199.91,197.28,198.0,2809429,189.5804058911,190.4186250398,187.9134928111,188.5993084783,2809429,0.0,1.0
MCD,2019-05-14 00:00:00+00:00,198.01,199.61,197.64,198.83,2787732,188.6088336959,190.1328685119,188.2564006447,189.3899015391,2787732,0.0,1.0
MCD,2019-05-15 00:00:00+00:00,199.07,199.73,197.5,197.66,1898987,189.6185067615,190.2471711231,188.1230475983,188.2754510799,1898987,0.0,1.0
MCD,2019-05-16 00:00:00+00:00,199.99,200.63,198.89,199.36,2520899,190.4948267806,191.104440707,189.4470528447,189.8947380719,2520899,0.0,1.0
MCD,2019-05-17 00:00:00+00:00,199.22,200.37,198.8,198.86,2239574,189.7613850255,190.8567850494,189.3613258863,189.4184771919,2239574,0.0,1.0
MCD,2019-05-20 00:00:00+00:00,198.99,200.68,198.28,199.22,2217366,189.5423050207,191.152066795,188.8660145711,189.7613850255,2217366,0.0,1.0
MCD,2019-05-21 00:00:00+00:00,199.84,201.15,199.07,200.89,2264591,190.3519485166,191.5997520222,189.6185067615,191.3520963646,2264591,0.0,1.0
MCD,2019-05-22 00:00:00+00:00,199.96,200.17,198.5,199.52,1760440,190.4662511278,190.6662806974,189.0755693583,190.0471415535,1760440,0.0,1.0
MCD,2019-05-23 00:00:00+00:00,198.97,199.43,198.1,198.81,3560545,189.5232545855,189.9614145951,188.6945606543,189.3708511039,3560545,0.0,1.0
MCD,2019-05-24 00:00:00+00:00,197.77,199.9,197.33,199.87,2105755,188.3802284735,190.4090998222,187.9611188991,190.3805241694,2105755,0.0,1.0
MCD,2019-05-28 00:00:00+00:00,196.67,199.38,196.38,198.28,3675164,187.3324545375,189.9137885071,187.0562232271,188.8660145711,3675164,0.0,1.0
MCD,2019-05-29 00:00:00+00:00,196.02,196.7,194.85,195.85,2925087,186.7133153935,187.3610301903,185.5988649343,186.5513866943,2925087,0.0,1.0
MCD,2019-05-30 00:00:00+00:00,199.24,199.42,195.78,196.01,2685006,189.7804354607,189.9518893775,186.4847101711,186.7037901759,2685006,0.0,1.0
MCD,2019-05-31 00:00:00+00:00,198.27,200.03,197.25,197.41,3669172,189.9614145951,191.6476610755,188.984158112,189.1374532466,3669172,1.16,1.0
MCD,2019-06-03 00:00:00+00:00,198.78,199.1,197.32,198.36,3211789,190.4500428366,190.7566331057,189.0512247334,190.0476431083,3211789,0.0,1.0
MCD,2019-06-04 00:00:00+00:00,199.63,200.3,198.79,199.0,3829903,191.2644232391,191.9063466152,190.4596237825,190.6608236466,3829903,0.0,1.0
MCD,2019-06-05 00:00:00+00:00,200.13,200.56,199.25,200.08,4294736,191.7434705347,192.1554512089,190.9003472944,191.6955658051,4294736,0.0,1.0
MCD,2019-06-06 00:00:00+00:00,203.05,203.38,200.03,200.12,4657847,194.5411067409,194.857277956,191.6476610755,191.7338895888,4657847,0.0,1.0
MCD,2019-06-07 00:00:00+00:00,205.48,206.39,203.5,203.5,4345037,196.8692765975,197.7411426755,194.972249307,194.972249307,4345037,0.0,1.0
MCD,2019-06-10 00:00:00+00:00,201.3,206.1,199.74,206.1,4647536,192.8644412064,197.4632952441,191.3698136441,197.4632952441,4647536,0.0,1.0
MCD,2019-06-11 00:00:00+00:00,203.26,203.65,201.39,202.3,2991501,194.7423066051,195.1159634956,192.9506697196,193.8225357975,2991501,0.0,1.0
MCD,2019-06-12 00:00:00+00:00,204.93,205.49,203.7,204.49,2874338,196.3423245724,196.8788575434,195.1638682252,195.9207629522,2874338,0.0,1.0
MCD,2019-06-13 00:00:00+00:00,204.49,205.4,203.66,205.2,2277781,195.9207629522,196.7926290302,195.1255444416,196.601010112,2277781,0.0,1.0
MCD,2019-06-14 00:00:00+00:00,205.29,205.81,203.78,204.0,2715937,196.6872386252,197.1854478126,195.2405157925,195.4512966026,2715937,0.0,1.0
MCD,2019-06-17 00:00:00+00:00,203.81,205.75,203.09,205.75,2694576,195.2692586302,197.1279621371,194.5794305246,197.1279621371,2694576,0.0,1.0
MCD,2019-06-18 00:00:00+00:00,204.51,205.4,203.92,205.0,2470933,195.9399248441,196.7926290302,195.3746490353,196.4093911938,2470933,0.0,1.0
MCD,2019-06-19 00:00:00+00:00,204.55,205.0,202.61,204.62,2328409,195.9782486277,196.4093911938,194.1195451208,196.0453152491,2328409,0.0,1.0
MCD,2019-06-20 00:00:00+00:00,205.12,205.39,204.1,205.0,2162164,196.5243625447,196.7830480843,195.5471060617,196.4093911938,2162164,0.0,1.0
MCD,2019-06-21 00:00:00+00:00,204.26,205.94,203.98,205.58,4267398,195.7004011963,197.3100001095,195.4321347107,196.9650860566,4267398,0.0,1.0
MCD,2019-06-24 00:00:00+00:00,203.92,205.25,203.63,204.75,2486835,195.3746490353,196.6489148416,195.0968016038,196.169867546,2486835,0.0,1.0
MCD,2019-06-25 00:00:00+00:00,205.71,206.39,204.72,204.8,3020965,197.0896383535,197.7411426755,196.1411247082,196.2177722755,3020965,0.0,1.0
MCD,2019-06-26 00:00:00+00:00,204.55,205.67,204.01,205.49,2576000,195.9782486277,197.0513145699,195.4608775485,196.8788575434,2576000,0.0,1.0
MCD,2019-06-27 00:00:00+00:00,206.27,206.35,204.2,204.67,2253671,197.6261713246,197.7028188919,195.6429155208,196.0932199787,2253671,0.0,1.0
MCD,2019-06-28 00:00:00+00:00,207.66,207.99,206.32,206.9,3658196,198.9579228063,199.2740940214,197.6740760541,198.229770917,3658196,0.0,1.0
MCD,2019-07-01 00:00:00+00:00,206.3,209.43,206.19,208.86,2692857,197.6549141623,200.6537502327,197.5495237573,200.1076363157,2692857,0.0,1.0
MCD,2019-07-02 00:00:00+00:00,209.58,209.58,206.32,206.75,3120250,200.7974644214,200.7974644214,197.6740760541,198.0860567283,3120250,0.0,1.0
MCD,2019-07-03 00:00:00+00:00,212.81,212.87,209.7,209.82,2306040,203.8921099509,203.9495956264,200.9124357723,201.0274071233,2306040,0.0,1.0
MCD,2019-07-05 00:00:00+00:00,211.24,213.01,210.25,212.3,1876180,202.3879014428,204.0837288692,201.4393877975,203.4034817094,1876180,0.0,1.0
MCD,2019-07-08 00:00:00+00:00,212.16,212.53,211.23,211.24,1818123,203.2693484667,203.6238434654,202.3783204969,202.3879014428,1818123,0.0,1.0
MCD,2019-07-09 00:00:00+00:00,212.09,212.69,211.47,211.99,1619149,203.2022818453,203.7771386,202.6082631987,203.1064723862,1619149,0.0,1.0
MCD,2019-07-10 00:00:00+00:00,213.0,213.46,211.95,212.25,1842288,204.0741479233,204.5148714352,203.0681486025,203.3555769799,1842288,0.0,1.0
MCD,2019-07-11 00:00:00+00:00,212.69,214.8,211.61,214.47,1922802,203.7771386,205.7987181874,202.7423964415,205.4825469723,1922802,0.0,1.0
MCD,2019-07-12 00:00:00+00:00,212.99,213.4,211.27,212.69,1960149,204.0645669774,204.4573857597,202.4166442805,203.7771386,1960149,0.0,1.0
MCD,2019-07-15 00:00:00+00:00,214.21,214.7,212.69,213.63,2408827,205.2334423786,205.7029087283,203.7771386,204.6777475157,2408827,0.0,1.0
MCD,2019-07-16 00:00:00+00:00,213.72,214.9,212.15,213.53,2380836,204.7639760289,205.8945276465,203.2597675208,204.5819380566,2380836,0.0,1.0
MCD,2019-07-17 00:00:00+00:00,213.71,214.9,213.36,213.98,1698600,204.754395083,205.8945276465,204.4190619761,205.0130806226,1698600,0.0,1.0
MCD,2019-07-18 00:00:00+00:00,215.91,215.95,213.33,214.08,2261628,206.8622031836,206.9005269673,204.3903191384,205.1088900818,2261628,0.0,1.0
MCD,2019-07-19 00:00:00+00:00,213.87,216.26,213.8,215.58,2860462,204.9076902176,207.1975362905,204.8406235962,206.5460319685,2860462,0.0,1.0
MCD,2019-07-22 00:00:00+00:00,215.0,215.33,212.52,213.79,2580634,205.9903371056,206.3065083207,203.6142625195,204.8310426503,2580634,0.0,1.0
MCD,2019-07-23 00:00:00+00:00,214.31,216.25,212.64,215.74,2503582,205.3292518377,207.1879553446,203.7292338704,206.6993271031,2503582,0.0,1.0
MCD,2019-07-24 00:00:00+00:00,212.78,214.95,212.27,213.84,2971648,203.8633671132,205.9424323761,203.3747388717,204.8789473799,2971648,0.0,1.0
MCD,2019-07-25 00:00:00+00:00,214.44,214.6,212.31,212.36,3788976,205.4538041346,205.6070992692,203.4130626553,203.4609673849,3788976,0.0,1.0
MCD,2019-07-26 00:00:00+00:00,215.58,218.96,214.49,217.95,5029324,206.5460319685,209.7843916868,205.5017088641,208.8167161497,5029324,0.0,1.0
MCD,2019-07-29 00:00:00+00:00,214.98,217.42,214.3,216.0,4278616,205.9711752138,208.3089260163,205.3196708918,206.9484316968,4278616,0.0,1.0
MCD,2019-07-30 00:00:00+00:00,212.34,215.21,211.58,214.29,2808503,203.4418054931,206.1915369698,202.7136536038,205.3100899459,2808503,0.0,1.0
MCD,2019-07-31 00:00:00+00:00,210.72,212.71,209.37,212.08,4048787,201.8896922554,203.7963004918,200.5962645573,203.1927008994,4048787,0.0,1.0
MCD,2019-08-01 00:00:00+00:00,211.25,213.13,210.11,211.18,3232059,202.3974823887,204.1987002201,201.3052545547,202.3304157673,3232059,0.0,1.0
MCD,2019-08-02 00:00:00+00:00,214.48,215.09,210.89,211.3,3517803,205.4921279182,206.0765656189,202.0525683359,202.4453871182,3517803,0.0,1.0
MCD,2019-08-05 00:00:00+00:00,210.45,214.61,209.43,213.64,3685561,201.6310067157,205.6166802151,200.6537502327,204.6873284616,3685561,0.0,1.0
MCD,2019-08-06 00:00:00+00:00,214.08,214.55,209.88,210.5,2970342,205.1088900818,205.5591945396,201.0848927988,201.6789114453,2970342,0.0,1.0
MCD,2019-08-07 00:00:00+00:00,216.83,217.56,211.34,213.26,3767220,207.7436502075,208.4430592591,202.4837109019,204.323252517,3767220,0.0,1.0
MCD,2019-08-08 00:00:00+00:00,218.01,219.74,216.17,217.31,3724277,208.8742018251,210.5317054679,207.1113077773,208.2035356113,3724277,0.0,1.0
MCD,2019-08-09 00:00:00+00:00,221.15,221.93,218.08,218.08,3783954,211.8826188415,212.6299326226,208.9412684465,208.9412684465,3783954,0.0,1.0
MCD,2019-08-12 00:00:00+00:00,217.16,220.65,216.37,220.44,2110300,208.0598214226,211.4035715459,207.3029266956,211.2023716817,2110300,0.0,1.0
MCD,2019-08-13 00:00:00+00:00,219.73,220.22,218.04,220.0,2923623,210.522124522,210.9915908717,208.9029446629,210.7808100616,2923623,0.0,1.0
MCD,2019-08-14 00:00:00+00:00,216.48,219.74,216.38,218.95,3233712,207.4083171006,210.5317054679,207.3125076415,209.7748107408,3233712,0.0,1.0
MCD,2019-08-15 00:00:00+00:00,218.27,218.48,215.67,216.0,2774122,209.1233064188,209.324506283,206.6322604817,206.9484316968,2774122,0.0,1.0
MCD,2019-08-16 00:00:00+00:00,218.47,219.82,217.3,219.18,2475934,209.3149253371,210.6083530352,208.1939546654,209.9951724968,2475934,0.0,1.0
MCD,2019-08-19 00:00:00+00:00,218.78,220.21,217.11,219.99,2721167,209.6119346603,210.9820099257,208.0119166931,210.7712291157,2721167,0.0,1.0
MCD,2019-08-20 00:00:00+00:00,218.47,219.92,218.35,218.86,2334864,209.3149253371,210.7041624943,209.1999539861,209.6885822276,2334864,0.0,1.0
MCD,2019-08-21 00:00:00+00:00,220.71,220.79,218.73,219.9,2053321,211.4610572213,211.5377047886,209.5640299308,210.6850006025,2053321,0.0,1.0
